Transaction ID,Customer ID,Amount (TRY),Timestamp,Payment Type,Shipping Type,Card Type (BIN),Shipping City,IS_FRAUD (Target)
10848,104,288.746101799935,2023-01-11 03:06:00,Debit Card,Pick-up,MasterCard,Ankara,0
10849,193,1464.111818653412,2023-01-23 04:56:00,Bank Transfer,Express,Visa,Istanbul,0
10850,193,679.871836853117,2023-01-18 15:36:00,Credit Card,Express,MasterCard,Antalya,0
10851,156,1994.3024063092403,2023-01-02 06:14:00,Credit Card,Standard,Amex,Izmir,0
10852,116,1960.5757928163177,2023-01-10 00:41:00,Credit Card,Express,MasterCard,Istanbul,0
10853,146,1329.4613351401324,2023-01-12 11:08:00,Bank Transfer,Express,Visa,Istanbul,0
10854,122,303.1615754558493,2023-01-14 15:10:00,Credit Card,Pick-up,Amex,Ankara,0
10855,178,1389.3789454663067,2023-01-10 07:00:00,Credit Card,Express,MasterCard,Ankara,0
10856,184,231.40944859705306,2023-01-25 18:59:00,Credit Card,Pick-up,Amex,Ankara,0
10857,113,107.26011024966502,2023-01-09 13:17:00,Debit Card,Express,Visa,Antalya,0
10858,165,1654.7689701318977,2023-01-25 19:39:00,Bank Transfer,Express,MasterCard,Bursa,0
10859,174,459.01824798317864,2023-01-25 03:45:00,Bank Transfer,Express,Amex,Istanbul,0
10860,150,789.1028961272399,2023-01-23 05:00:00,Bank Transfer,Standard,Amex,Bursa,0
10861,137,1948.2419104535377,2023-01-17 12:39:00,Debit Card,Pick-up,MasterCard,Bursa,0
10862,163,706.8389786291514,2023-01-25 10:23:00,Bank Transfer,Standard,Amex,Ankara,0
10863,197,628.1550735024648,2023-01-21 06:06:00,Debit Card,Express,Amex,Bursa,0
10864,137,1840.5055992644118,2023-01-14 12:40:00,Debit Card,Standard,Visa,Istanbul,0
10865,149,265.95946837196834,2023-01-02 02:49:00,Bank Transfer,Pick-up,Visa,Istanbul,0
10866,197,1531.185699723532,2023-01-01 11:57:00,Credit Card,Express,Visa,Izmir,0
10867,181,12801.003143925027,2023-01-14 03:25:00,Credit Card,Standard,Visa,Antalya,1
10868,129,1807.5272210105652,2023-01-18 18:32:00,Bank Transfer,Standard,Visa,Bursa,0
10869,178,1320.7524414775305,2023-01-20 13:01:00,Bank Transfer,Pick-up,Visa,Antalya,0
10870,190,662.4185502358274,2023-01-21 20:09:00,Debit Card,Standard,MasterCard,Antalya,0
10871,150,545.9278632977176,2023-01-05 17:02:00,Bank Transfer,Pick-up,Visa,Antalya,0
10872,162,1647.5474544993492,2023-01-19 10:16:00,Debit Card,Express,Amex,Antalya,0
10873,197,1765.6527322058057,2023-01-24 11:36:00,Bank Transfer,Express,MasterCard,Istanbul,0
10874,151,1074.5980794641011,2023-01-19 00:13:00,Credit Card,Standard,Amex,Bursa,0
10875,137,526.462884533609,2023-01-09 01:38:00,Credit Card,Express,Visa,Izmir,0
10876,196,270.23925640178845,2023-01-06 18:27:00,Bank Transfer,Express,Visa,Antalya,0
10877,187,219.99996227207077,2023-01-19 12:31:00,Debit Card,Standard,Amex,Izmir,0
10878,178,1452.2010223400184,2023-01-29 05:53:00,Credit Card,Express,Amex,Istanbul,0
10879,129,869.2315193030637,2023-01-30 16:41:00,Debit Card,Standard,Amex,Istanbul,0
10880,150,11756.60248977125,2023-01-08 04:18:00,Bank Transfer,Pick-up,MasterCard,Ankara,1
10881,180,1492.3590364171891,2023-01-27 15:06:00,Bank Transfer,Pick-up,Visa,Antalya,0
10882,104,422.95781493344407,2023-01-05 13:08:00,Credit Card,Pick-up,Amex,Ankara,0
10883,128,8074.523318678281,2023-01-28 05:09:00,Bank Transfer,Standard,Visa,Izmir,1
10884,103,5823.319672247606,2023-01-15 05:44:00,Credit Card,Standard,Amex,Bursa,1
10885,109,1175.6369749987955,2023-01-20 02:46:00,Debit Card,Express,Visa,Ankara,0
10886,155,1489.2347905101085,2023-01-22 16:22:00,Credit Card,Express,MasterCard,Istanbul,0
10887,116,1622.0819679573922,2023-01-15 00:16:00,Credit Card,Express,Visa,Antalya,0
10888,173,1695.2877864931124,2023-01-03 01:01:00,Debit Card,Express,Amex,Izmir,0
10889,116,545.2510054154482,2023-01-04 22:55:00,Credit Card,Express,Visa,Istanbul,0
10890,183,110.67541983884749,2023-01-28 04:49:00,Credit Card,Standard,MasterCard,Bursa,0
10891,187,1491.6247335713076,2023-01-18 17:53:00,Bank Transfer,Standard,MasterCard,Antalya,0
10892,168,257.3702661987605,2023-01-28 01:25:00,Debit Card,Pick-up,Visa,Bursa,0
10893,133,4300.571316102184,2023-01-27 04:58:00,Credit Card,Pick-up,Amex,Bursa,1
10894,105,57.44341154247693,2023-01-18 14:39:00,Debit Card,Pick-up,MasterCard,Antalya,0
10895,152,1379.2554906831592,2023-01-18 05:36:00,Debit Card,Pick-up,MasterCard,Antalya,0
10896,165,375.90742236888144,2023-01-06 19:38:00,Credit Card,Standard,Visa,Bursa,0
10897,176,1327.8006988987336,2023-01-02 07:21:00,Bank Transfer,Standard,MasterCard,Izmir,0
10898,142,1983.8981034772858,2023-01-28 11:27:00,Debit Card,Standard,MasterCard,Antalya,0
10899,174,191.70819963953176,2023-01-10 11:55:00,Credit Card,Express,Amex,Istanbul,0
10900,122,1297.1275250238039,2023-01-04 04:26:00,Debit Card,Express,Amex,Ankara,1
10901,154,713.7411807000161,2023-01-18 08:46:00,Bank Transfer,Pick-up,Amex,Izmir,0
10902,179,1739.453702790117,2023-01-29 14:38:00,Bank Transfer,Express,Visa,Antalya,0
10903,194,470.2832441430971,2023-01-16 20:31:00,Bank Transfer,Standard,MasterCard,Antalya,0
10904,174,752.7367488641778,2023-01-25 09:13:00,Credit Card,Pick-up,Visa,Izmir,0
10905,115,183.58554292261016,2023-01-12 10:19:00,Credit Card,Pick-up,MasterCard,Ankara,0
10906,107,1538.1528179548343,2023-01-23 12:43:00,Bank Transfer,Express,MasterCard,Bursa,0
10907,103,846.1973683809297,2023-01-30 09:16:00,Credit Card,Pick-up,MasterCard,Istanbul,0
10908,103,1530.5350294686436,2023-01-22 05:55:00,Bank Transfer,Express,Amex,Antalya,0
10909,155,1812.0352964762503,2023-01-05 01:57:00,Credit Card,Express,Visa,Ankara,0
10910,124,503.88813684751307,2023-01-28 11:13:00,Bank Transfer,Pick-up,Visa,Istanbul,0
10911,166,1624.422259162905,2023-01-04 10:02:00,Debit Card,Express,MasterCard,Izmir,0
10912,195,165.2330856525939,2023-01-04 06:06:00,Bank Transfer,Express,Visa,Antalya,0
10913,166,1802.7524069514823,2023-01-23 18:06:00,Bank Transfer,Express,Amex,Bursa,0
10914,126,1318.9986677395573,2023-01-11 00:07:00,Credit Card,Express,Visa,Izmir,0
10915,192,1754.7421120697854,2023-01-23 05:26:00,Credit Card,Pick-up,MasterCard,Antalya,0
10916,131,50.3673791353347,2023-01-22 19:42:00,Credit Card,Standard,Amex,Ankara,0
10917,149,379.7080871941854,2023-01-09 11:25:00,Credit Card,Standard,Amex,Istanbul,0
10918,160,810.0308054816595,2023-01-15 14:54:00,Credit Card,Express,MasterCard,Istanbul,0
10919,150,790.0306615807012,2023-01-17 08:07:00,Credit Card,Express,Visa,Antalya,0
10920,118,492.1242467008458,2023-01-13 19:23:00,Debit Card,Express,MasterCard,Izmir,0
10921,120,794.1432827410403,2023-01-12 11:24:00,Bank Transfer,Standard,Visa,Bursa,0
10922,104,301.2549884004969,2023-01-20 14:02:00,Bank Transfer,Express,Visa,Ankara,0
10923,181,854.8842020687508,2023-01-01 00:16:00,Bank Transfer,Pick-up,Amex,Antalya,0
10924,191,1614.5909418605652,2023-01-12 16:48:00,Debit Card,Pick-up,MasterCard,Ankara,0
10925,141,984.1866230515349,2023-01-15 11:35:00,Bank Transfer,Pick-up,Amex,Istanbul,0
10926,160,85.10017344316923,2023-01-13 15:31:00,Debit Card,Standard,MasterCard,Bursa,0
10927,121,871.8158810795325,2023-01-18 10:15:00,Debit Card,Express,MasterCard,Ankara,0
10928,120,666.9566138752988,2023-01-27 02:24:00,Debit Card,Express,Amex,Antalya,1
10929,169,1934.1746508782564,2023-01-27 02:23:00,Bank Transfer,Express,MasterCard,Bursa,0
10930,100,298.5352208745945,2023-01-02 23:23:00,Debit Card,Standard,MasterCard,Izmir,0
10931,104,1429.9922363447065,2023-01-21 08:21:00,Bank Transfer,Standard,Visa,Antalya,0
10932,111,1946.9138296395674,2023-01-19 09:00:00,Bank Transfer,Standard,MasterCard,Ankara,0
10933,189,1660.776150749815,2023-01-23 03:58:00,Credit Card,Standard,MasterCard,Bursa,0
10934,145,1413.6649814960972,2023-01-20 23:07:00,Credit Card,Pick-up,Amex,Antalya,0
10935,133,1686.9487735264954,2023-01-12 02:12:00,Debit Card,Standard,Amex,Bursa,0
10936,148,1964.507451858224,2023-01-20 15:50:00,Debit Card,Standard,MasterCard,Bursa,0
10937,177,1261.6217696443828,2023-01-16 22:07:00,Bank Transfer,Standard,Visa,Bursa,0
10938,189,1140.4103733171867,2023-01-01 18:14:00,Debit Card,Express,Visa,Ankara,0
10939,144,8257.131738758853,2023-01-28 02:12:00,Debit Card,Express,Amex,Antalya,1
10940,126,1088.7179791850322,2023-01-24 17:32:00,Bank Transfer,Express,MasterCard,Istanbul,0
10941,172,1288.4237565239516,2023-01-17 04:44:00,Debit Card,Pick-up,MasterCard,Istanbul,0
10942,125,927.1923055464905,2023-01-15 08:34:00,Debit Card,Pick-up,Visa,Ankara,0
10943,146,475.96420662244884,2023-01-03 18:22:00,Bank Transfer,Standard,Visa,Ankara,0
10944,185,284.4820916977675,2023-01-11 23:10:00,Bank Transfer,Express,Visa,Bursa,0
10945,155,1186.7964454381233,2023-01-09 02:25:00,Credit Card,Pick-up,Amex,Antalya,1
10946,193,563.4657783187401,2023-01-17 21:38:00,Bank Transfer,Express,MasterCard,Antalya,0
10947,162,139.94095045468097,2023-01-09 20:28:00,Credit Card,Pick-up,Amex,Izmir,0
10948,147,1155.9830208428018,2023-01-15 15:37:00,Debit Card,Pick-up,MasterCard,Izmir,0
10949,160,603.4654716958645,2023-01-03 03:32:00,Bank Transfer,Standard,Amex,Istanbul,0
10950,180,1657.8428757697127,2023-01-16 18:12:00,Bank Transfer,Standard,MasterCard,Izmir,0
10951,125,194.76970232735357,2023-01-17 13:42:00,Bank Transfer,Pick-up,Visa,Izmir,0
10952,135,491.38541396589756,2023-01-18 06:20:00,Debit Card,Standard,Visa,Istanbul,0
10953,100,1473.9799868257844,2023-01-10 16:51:00,Credit Card,Pick-up,Visa,Istanbul,0
10954,107,1217.6761779478084,2023-01-11 03:36:00,Debit Card,Pick-up,Amex,Izmir,0
10955,198,175.7579789358767,2023-01-04 10:13:00,Debit Card,Express,Visa,Antalya,0
10956,151,1760.6169414662909,2023-01-04 10:06:00,Bank Transfer,Standard,MasterCard,Izmir,0
10957,178,1760.66043751105,2023-01-18 21:23:00,Credit Card,Standard,Amex,Bursa,0
10958,146,694.295607557759,2023-01-03 18:09:00,Debit Card,Standard,MasterCard,Bursa,0
10959,155,713.7913945316511,2023-01-25 19:33:00,Bank Transfer,Express,Amex,Bursa,0
10960,185,12813.161197980364,2023-01-03 04:59:00,Debit Card,Express,MasterCard,Ankara,1
10961,113,8231.093744964655,2023-01-29 03:43:00,Debit Card,Express,MasterCard,Bursa,1
10962,189,1086.0672151077154,2023-01-28 16:36:00,Bank Transfer,Standard,Amex,Antalya,0
10963,127,1684.3967579262526,2023-01-30 02:29:00,Bank Transfer,Standard,Amex,Ankara,0
10964,186,606.316159796767,2023-01-15 02:43:00,Credit Card,Standard,Visa,Ankara,0
10965,177,886.906057122896,2023-01-12 09:48:00,Debit Card,Express,Visa,Bursa,0
10966,187,572.1645172022517,2023-01-25 00:18:00,Bank Transfer,Express,MasterCard,Izmir,0
10967,101,1588.8636508480263,2023-01-15 13:10:00,Bank Transfer,Pick-up,MasterCard,Istanbul,0
10968,125,1168.031223988675,2023-01-30 21:21:00,Credit Card,Express,MasterCard,Izmir,0
10969,113,1334.7088867731375,2023-01-30 00:29:00,Credit Card,Pick-up,Amex,Izmir,0
10970,158,541.9991371868427,2023-01-13 16:53:00,Bank Transfer,Standard,Amex,Ankara,0
10971,155,479.4393376857645,2023-01-05 10:04:00,Credit Card,Express,Visa,Ankara,0
10972,106,6490.947243402172,2023-01-25 05:09:00,Bank Transfer,Standard,MasterCard,Ankara,1
10973,102,1488.2532107310124,2023-01-01 11:31:00,Debit Card,Standard,Visa,Antalya,0
10974,122,1074.2175271643123,2023-01-21 21:02:00,Credit Card,Standard,Amex,Antalya,0
10975,117,113.65907121405378,2023-01-01 15:31:00,Debit Card,Standard,Amex,Istanbul,0
10976,137,1743.675437324563,2023-01-23 00:50:00,Debit Card,Express,Amex,Ankara,0
10977,198,176.13944235450657,2023-01-10 21:06:00,Debit Card,Standard,Visa,Bursa,0
10978,114,1913.8577432554669,2023-01-10 15:01:00,Bank Transfer,Pick-up,Amex,Ankara,0
10979,163,99.02681864068181,2023-01-22 17:41:00,Debit Card,Express,MasterCard,Antalya,0
10980,188,1404.178389454882,2023-01-16 19:26:00,Debit Card,Standard,Visa,Ankara,0
10981,127,210.30377423797424,2023-01-26 02:54:00,Debit Card,Express,Amex,Antalya,0
10982,173,1825.8193298985223,2023-01-29 13:07:00,Bank Transfer,Pick-up,Visa,Ankara,0
10983,138,955.6448106398084,2023-01-13 06:55:00,Debit Card,Standard,Visa,Bursa,0
10984,156,318.17136089318,2023-01-29 17:07:00,Debit Card,Pick-up,Amex,Istanbul,0
10985,116,714.5906145902009,2023-01-03 04:01:00,Credit Card,Standard,Amex,Bursa,0
10986,185,371.408116926186,2023-01-13 16:17:00,Bank Transfer,Pick-up,Visa,Antalya,0
10987,189,2477.8870484599543,2023-01-20 04:24:00,Debit Card,Standard,Visa,Izmir,1
10988,143,1898.8112243343123,2023-01-18 16:51:00,Credit Card,Express,Amex,Bursa,0
10989,124,918.2299189553369,2023-01-17 02:05:00,Bank Transfer,Standard,MasterCard,Ankara,0
10990,116,1588.164414615451,2023-01-03 14:28:00,Bank Transfer,Express,Visa,Istanbul,0
10991,112,1297.2308442964795,2023-01-23 22:45:00,Bank Transfer,Standard,Visa,Ankara,0
10992,183,1369.031406559865,2023-01-19 10:33:00,Bank Transfer,Standard,MasterCard,Ankara,0
10993,124,306.8022050204751,2023-01-22 04:17:00,Bank Transfer,Pick-up,Amex,Bursa,0
10994,167,506.6596712901971,2023-01-22 17:48:00,Bank Transfer,Pick-up,Amex,Istanbul,0
10995,109,1584.163153551152,2023-01-28 11:20:00,Debit Card,Pick-up,MasterCard,Izmir,0
10996,166,1942.9941026258268,2023-01-08 04:54:00,Debit Card,Standard,Amex,Ankara,0
10997,117,3640.8390797091924,2023-01-04 03:55:00,Debit Card,Standard,Amex,Istanbul,1
10998,199,579.5590912645278,2023-01-01 19:30:00,Debit Card,Standard,Visa,Izmir,0
10999,185,972.1494089812644,2023-01-29 18:49:00,Credit Card,Express,Visa,Ankara,0
11000,133,1968.4886100681038,2023-01-09 15:30:00,Debit Card,Express,Visa,Istanbul,0
11001,107,3720.184114046542,2023-01-08 04:00:00,Bank Transfer,Standard,MasterCard,Bursa,1
11002,139,843.5952237868146,2023-01-07 23:48:00,Debit Card,Pick-up,Amex,Ankara,0
11003,182,1788.386030465838,2023-01-25 11:10:00,Debit Card,Pick-up,Amex,Ankara,0
11004,141,55.696013611655914,2023-01-19 04:46:00,Bank Transfer,Pick-up,Visa,Istanbul,0
11005,140,127.54363172771062,2023-01-01 04:47:00,Debit Card,Standard,Visa,Ankara,0
11006,105,1227.9397702888775,2023-01-16 12:17:00,Debit Card,Pick-up,MasterCard,Izmir,0
11007,151,1819.3913211900517,2023-01-15 08:26:00,Debit Card,Standard,Amex,Ankara,0
11008,125,515.7704877837589,2023-01-01 19:21:00,Credit Card,Express,MasterCard,Antalya,0
11009,163,965.8014606273825,2023-01-25 09:31:00,Debit Card,Pick-up,Amex,Izmir,0
11010,197,928.4073382327457,2023-01-18 00:55:00,Bank Transfer,Express,MasterCard,Istanbul,0
11011,158,972.2941248862448,2023-01-23 14:08:00,Bank Transfer,Pick-up,Visa,Izmir,0
11012,155,1263.9134066730032,2023-01-27 21:51:00,Debit Card,Standard,MasterCard,Antalya,0
11013,158,966.0003378318333,2023-01-12 11:27:00,Debit Card,Standard,MasterCard,Antalya,0
11014,169,922.5628755787927,2023-01-29 10:55:00,Debit Card,Standard,Visa,Ankara,0
11015,132,974.862419840958,2023-01-17 13:33:00,Bank Transfer,Standard,Amex,Ankara,0
11016,152,1202.191510478531,2023-01-11 05:58:00,Bank Transfer,Pick-up,Amex,Bursa,0
11017,121,1097.1646022851487,2023-01-01 04:04:00,Credit Card,Express,Visa,Izmir,0
11018,120,1715.5651954184834,2023-01-03 04:58:00,Credit Card,Standard,MasterCard,Bursa,0
11019,169,146.5188643126499,2023-01-23 02:31:00,Credit Card,Pick-up,MasterCard,Antalya,0
11020,169,1674.9682893723743,2023-01-02 12:16:00,Bank Transfer,Express,MasterCard,Ankara,0
11021,103,1695.652994592862,2023-01-27 05:30:00,Credit Card,Standard,Amex,Ankara,0
11022,193,605.5706419853736,2023-01-24 08:54:00,Debit Card,Express,MasterCard,Ankara,0
11023,174,952.5613122809087,2023-01-19 11:47:00,Debit Card,Standard,Amex,Istanbul,0
11024,161,5861.620576915347,2023-01-18 03:41:00,Bank Transfer,Express,MasterCard,Antalya,1
11025,161,3083.116900046923,2023-01-25 04:22:00,Credit Card,Express,Visa,Ankara,1
11026,193,823.7538518183171,2023-01-09 07:44:00,Debit Card,Standard,Visa,Antalya,0
11027,194,884.3178763657035,2023-01-17 04:16:00,Bank Transfer,Pick-up,Amex,Ankara,1
11028,123,591.7530419243822,2023-01-13 07:55:00,Credit Card,Express,Amex,Izmir,0
11029,154,1642.5302421289002,2023-01-05 22:55:00,Debit Card,Standard,Visa,Antalya,0
11030,108,604.8964884376502,2023-01-01 05:20:00,Credit Card,Express,Visa,Bursa,0
11031,102,1645.5030040590827,2023-01-26 23:42:00,Bank Transfer,Express,MasterCard,Istanbul,0
11032,130,1086.61895597864,2023-01-20 21:15:00,Credit Card,Pick-up,Visa,Bursa,0
11033,139,1765.7322208542619,2023-01-16 01:24:00,Bank Transfer,Express,Amex,Antalya,0
11034,135,1170.8201308156097,2023-01-17 03:18:00,Credit Card,Express,Visa,Ankara,0
11035,123,107.85303497624264,2023-01-16 04:49:00,Debit Card,Standard,Amex,Antalya,0
11036,194,1367.069404716824,2023-01-22 01:13:00,Bank Transfer,Standard,Amex,Istanbul,0
11037,105,890.1999079321844,2023-01-23 03:15:00,Bank Transfer,Pick-up,MasterCard,Antalya,1
11038,165,928.6641870171112,2023-01-08 11:30:00,Bank Transfer,Express,MasterCard,Ankara,0
11039,183,1862.3820542225724,2023-01-28 07:21:00,Credit Card,Express,MasterCard,Bursa,0
11040,191,372.1476817088078,2023-01-15 04:26:00,Credit Card,Express,MasterCard,Izmir,0
11041,174,810.251088236011,2023-01-30 00:17:00,Debit Card,Pick-up,Visa,Bursa,0
11042,103,1473.227602254533,2023-01-06 04:58:00,Bank Transfer,Express,MasterCard,Ankara,0
11043,178,1770.4041843849527,2023-01-28 08:44:00,Bank Transfer,Standard,Visa,Ankara,0
11044,105,1358.3388592478905,2023-01-28 20:50:00,Credit Card,Pick-up,MasterCard,Istanbul,0
11045,193,553.43784567278,2023-01-12 09:15:00,Credit Card,Standard,MasterCard,Antalya,0
11046,150,1365.4853131866216,2023-01-02 18:17:00,Debit Card,Standard,Amex,Antalya,0
11047,161,4070.8449051016246,2023-01-14 03:26:00,Debit Card,Pick-up,Visa,Bursa,1
11048,156,9396.057746737963,2023-01-11 03:36:00,Credit Card,Standard,Amex,Izmir,1
11049,165,1910.3645987908292,2023-01-13 22:13:00,Bank Transfer,Express,MasterCard,Izmir,0
11050,178,9433.489688396143,2023-01-03 03:09:00,Debit Card,Pick-up,Visa,Istanbul,1
11051,174,1732.616980679204,2023-01-17 22:08:00,Credit Card,Standard,MasterCard,Ankara,0
11052,107,54.10249419297266,2023-01-21 08:47:00,Credit Card,Express,Amex,Istanbul,0
11053,125,1449.265643226609,2023-01-10 20:49:00,Bank Transfer,Express,Visa,Antalya,0
11054,150,1667.695735887238,2023-01-11 10:29:00,Credit Card,Standard,Amex,Ankara,0
11055,144,129.0895382121288,2023-01-02 10:37:00,Credit Card,Express,MasterCard,Istanbul,0
11056,143,1749.6155682120498,2023-01-10 15:47:00,Debit Card,Pick-up,MasterCard,Bursa,0
11057,104,550.5537452045894,2023-01-26 10:35:00,Credit Card,Standard,MasterCard,Antalya,0
11058,169,1347.3195988572077,2023-01-04 09:13:00,Credit Card,Express,Visa,Izmir,0
11059,125,1610.692014095643,2023-01-06 23:55:00,Debit Card,Express,Amex,Istanbul,0
11060,167,1342.195800465743,2023-01-23 23:05:00,Bank Transfer,Standard,Amex,Antalya,0
11061,118,229.9553445428516,2023-01-30 00:44:00,Bank Transfer,Standard,MasterCard,Antalya,0
11062,183,7854.091655407154,2023-01-24 03:03:00,Debit Card,Standard,Amex,Izmir,1
11063,196,1121.68813060818,2023-01-24 17:12:00,Debit Card,Standard,Visa,Izmir,0
11064,119,1805.6264727448295,2023-01-29 19:53:00,Bank Transfer,Pick-up,MasterCard,Izmir,0
11065,111,5428.498681721372,2023-01-21 03:52:00,Bank Transfer,Standard,MasterCard,Istanbul,1
11066,146,676.1081393197477,2023-01-13 06:13:00,Bank Transfer,Pick-up,MasterCard,Izmir,0
11067,100,1512.2089906511092,2023-01-23 13:03:00,Bank Transfer,Pick-up,Visa,Bursa,0
11068,189,854.7168858626235,2023-01-24 15:08:00,Bank Transfer,Standard,MasterCard,Antalya,0
11069,113,1309.887541259873,2023-01-29 02:29:00,Debit Card,Pick-up,MasterCard,Izmir,0
11070,163,1310.5776757429835,2023-01-15 13:07:00,Credit Card,Standard,MasterCard,Antalya,0
11071,137,1781.6761755022296,2023-01-21 19:38:00,Bank Transfer,Standard,MasterCard,Ankara,0
11072,136,1217.4501845222399,2023-01-16 07:36:00,Bank Transfer,Express,Amex,Ankara,0
11073,110,1029.1995394258745,2023-01-21 03:27:00,Credit Card,Standard,MasterCard,Izmir,0
11074,199,320.79908647320815,2023-01-30 23:29:00,Credit Card,Express,Visa,Antalya,0
11075,176,275.6883330234755,2023-01-04 20:23:00,Credit Card,Pick-up,MasterCard,Ankara,0
11076,102,350.9270523020048,2023-01-15 15:07:00,Credit Card,Express,MasterCard,Izmir,0
11077,132,385.1045385878343,2023-01-18 10:17:00,Credit Card,Pick-up,Amex,Antalya,0
11078,105,1293.860330694086,2023-01-30 18:07:00,Credit Card,Standard,MasterCard,Izmir,0
11079,149,1494.913438035428,2023-01-03 15:29:00,Debit Card,Pick-up,Amex,Antalya,0
11080,109,1083.4834697065164,2023-01-16 09:51:00,Credit Card,Pick-up,Visa,Ankara,0
11081,104,1666.5845784637077,2023-01-15 18:27:00,Credit Card,Standard,Amex,Izmir,0
11082,122,1982.9632921305847,2023-01-06 00:06:00,Debit Card,Pick-up,MasterCard,Ankara,0
11083,109,1649.0246267827442,2023-01-15 14:57:00,Credit Card,Standard,Visa,Izmir,0
11084,143,9098.70999167289,2023-01-21 03:12:00,Bank Transfer,Express,MasterCard,Istanbul,1
11085,101,1088.3607639024358,2023-01-12 02:35:00,Bank Transfer,Standard,Amex,Ankara,0
11086,112,925.263489765681,2023-01-10 04:10:00,Credit Card,Standard,Visa,Ankara,0
11087,139,214.56514206185759,2023-01-13 08:33:00,Debit Card,Pick-up,Visa,Bursa,0
11088,101,828.7690593696474,2023-01-19 05:50:00,Bank Transfer,Express,Amex,Ankara,0
11089,183,1824.7625417251618,2023-01-04 14:37:00,Debit Card,Standard,Amex,Antalya,0
11090,164,1625.6441283177783,2023-01-06 04:12:00,Bank Transfer,Express,Visa,Izmir,0
11091,162,471.30016177279003,2023-01-29 19:26:00,Credit Card,Express,Visa,Istanbul,0
11092,172,959.885180159571,2023-01-11 07:39:00,Debit Card,Pick-up,Amex,Antalya,0
11093,116,1642.6102449891619,2023-01-19 21:56:00,Debit Card,Standard,MasterCard,Antalya,0
11094,108,181.3998818317689,2023-01-23 03:39:00,Debit Card,Pick-up,Visa,Antalya,0
11095,174,805.4155420538857,2023-01-23 06:43:00,Bank Transfer,Standard,Amex,Antalya,0
11096,114,1711.090411904198,2023-01-02 12:12:00,Bank Transfer,Express,MasterCard,Istanbul,0
11097,123,837.6008351317413,2023-01-12 13:43:00,Bank Transfer,Standard,Visa,Bursa,0
11098,137,1303.9040794586679,2023-01-20 03:00:00,Credit Card,Standard,Visa,Ankara,1
11099,134,1107.9420186378904,2023-01-14 05:33:00,Bank Transfer,Express,Amex,Antalya,0
11100,193,1730.3978650906759,2023-01-08 16:45:00,Credit Card,Express,MasterCard,Ankara,0
11101,194,1201.0568087586614,2023-01-22 05:24:00,Debit Card,Standard,Visa,Ankara,0
11102,148,491.244261017752,2023-01-17 19:29:00,Debit Card,Pick-up,MasterCard,Antalya,0
11103,168,799.2672592678936,2023-01-03 18:21:00,Credit Card,Standard,MasterCard,Bursa,0
11104,161,927.7405543047678,2023-01-15 16:33:00,Bank Transfer,Express,Visa,Ankara,0
11105,159,1179.5693899500272,2023-01-04 15:27:00,Credit Card,Pick-up,MasterCard,Izmir,0
11106,149,1530.7345002175955,2023-01-08 07:53:00,Debit Card,Express,Visa,Ankara,0
11107,177,242.80355439923903,2023-01-15 10:51:00,Debit Card,Express,MasterCard,Antalya,0
11108,174,1784.8214643842543,2023-01-21 17:25:00,Credit Card,Pick-up,Visa,Istanbul,0
11109,108,74.0039208813474,2023-01-05 06:15:00,Bank Transfer,Express,Amex,Ankara,0
11110,133,771.6020526147977,2023-01-04 20:53:00,Bank Transfer,Express,Visa,Bursa,0
11111,175,103.46960444668242,2023-01-10 12:51:00,Credit Card,Express,Visa,Izmir,0
11112,198,816.299739423318,2023-01-05 23:49:00,Credit Card,Express,Visa,Izmir,0
11113,134,1075.3345678029814,2023-01-11 02:21:00,Bank Transfer,Express,MasterCard,Istanbul,0
11114,100,1047.778703833948,2023-01-08 16:47:00,Debit Card,Express,Amex,Istanbul,0
11115,139,372.97527670511744,2023-01-02 22:16:00,Credit Card,Express,MasterCard,Ankara,0
11116,163,1309.193994686444,2023-01-30 05:19:00,Bank Transfer,Express,MasterCard,Antalya,0
11117,121,137.31797848410304,2023-01-20 03:24:00,Bank Transfer,Express,Visa,Bursa,0
11118,159,1535.71829925821,2023-01-21 00:35:00,Debit Card,Standard,MasterCard,Izmir,0
11119,163,1895.9566462874152,2023-01-06 08:17:00,Debit Card,Standard,Visa,Istanbul,0
11120,192,712.5492129446799,2023-01-11 03:49:00,Debit Card,Express,Amex,Bursa,0
11121,171,1058.6167943429473,2023-01-06 19:46:00,Debit Card,Standard,MasterCard,Antalya,0
11122,110,788.875042214688,2023-01-12 20:06:00,Debit Card,Pick-up,MasterCard,Izmir,0
11123,113,63.08526109291691,2023-01-06 14:04:00,Credit Card,Standard,MasterCard,Izmir,0
11124,159,802.455280645476,2023-01-07 16:15:00,Bank Transfer,Express,Visa,Antalya,0
11125,129,1593.8545055596257,2023-01-04 12:20:00,Credit Card,Express,Visa,Izmir,0
11126,134,1212.1782422577894,2023-01-08 13:40:00,Credit Card,Standard,MasterCard,Antalya,0
11127,184,247.4568334995599,2023-01-04 21:01:00,Credit Card,Express,MasterCard,Izmir,0
11128,136,1701.9220049028809,2023-01-25 03:42:00,Credit Card,Pick-up,Amex,Ankara,0
11129,104,1085.6164225262235,2023-01-15 00:13:00,Credit Card,Pick-up,Amex,Antalya,0
11130,182,1691.3605554021185,2023-01-10 00:37:00,Debit Card,Express,Amex,Bursa,0
